3398.9  -5.329237E-16
3403.59462251663  1.144392E-15
3408.28924503326  6.785476E-16
3412.9838675499  1.101363E-15
3417.67849006653  1.142274E-15
3422.37311258316  -5.628664E-17
3427.06773509979  -1.982695E-17
3431.76235761643  3.326700E-16
3436.45698013306  1.653292E-15
3441.15160264969  4.500543E-16
3445.84622516632  -1.090671E-16
3450.54084768295  9.771148E-16
3455.23547019959  1.079843E-15
3459.93009271622  7.970917E-16
3464.62471523285  9.325279E-16
3469.31933774948  2.471580E-16
3474.01396026611  8.421158E-16
3478.70858278275  2.953198E-16
3483.40320529938  9.226976E-16
3488.09782781601  8.923703E-16
3492.79245033264  6.911785E-16
3497.48707284927  3.346518E-16
3502.18169536591  6.616875E-16
3506.87631788254  1.691935E-16
3511.57094039917  4.053444E-16
3516.2655629158  4.988173E-16
3520.96018543243  7.847763E-16
3525.65480794907  5.920801E-16
3530.3494304657  5.957984E-16
3535.04405298233  4.979003E-16
3539.73867549896  1.003981E-15
3544.4332980156  6.652902E-16
3549.12792053223  8.890727E-16
3553.82254304886  6.082586E-16
3558.51716556549  6.596017E-16
3563.21178808212  6.885265E-16
3567.90641059876  4.155683E-16
3572.60103311539  6.421112E-16
3577.29565563202  4.945322E-16
3581.99027814865  4.024918E-16
3586.68490066528  6.242851E-16
3591.37952318192  4.956400E-16
3596.07414569855  7.294836E-16
3600.76876821518  4.115084E-16
3605.46339073181  5.424572E-16
3610.15801324844  6.191342E-16
3614.85263576508  5.072360E-16
3619.54725828171  7.437274E-16
3624.24188079834  3.994246E-16
3628.93650331497  5.478453E-16
3633.63112583161  7.079618E-16
3638.32574834824  4.877616E-16
3643.02037086487  5.199465E-16
3647.7149933815  4.360680E-16
3652.40961589813  4.017643E-16
3657.10423841477  6.854777E-16
3661.7988609314  6.876063E-16
3666.49348344803  6.406551E-16
3671.18810596466  6.999320E-16
3675.88272848129  8.760636E-16
3680.57735099793  8.093288E-16
3685.27197351456  8.064267E-16
3689.96659603119  8.257023E-16
3694.66121854782  1.095114E-15
3699.35584106445  1.016321E-15
3704.05046358109  9.319538E-16
3708.74508609772  8.380079E-16
3713.43970861435  1.022983E-15
3718.13433113098  8.760159E-16
3722.82895364762  8.693696E-16
3727.52357616425  9.198559E-16
3732.21819868088  8.195122E-16
3736.91282119751  7.729205E-16
3741.60744371414  7.053748E-16
3746.30206623078  6.965961E-16
3750.99668874741  6.451925E-16
3755.69131126404  6.167430E-16
3760.38593378067  5.236257E-16
3765.0805562973  6.184891E-16
3769.77517881394  4.615473E-16
3774.46980133057  5.515490E-16
3779.1644238472  5.338075E-16
3783.85904636383  4.777486E-16
3788.55366888046  4.577780E-16
3793.2482913971  4.464448E-16
3797.94291391373  5.443004E-16
3802.63753643036  5.093365E-16
3807.33215894699  4.521526E-16
3812.02678146363  4.570372E-16
3816.72140398026  4.725197E-16
3821.41602649689  3.946689E-16
3826.11064901352  4.656799E-16
3830.80527153015  5.141833E-16
3835.49989404678  4.253568E-16
3840.19451656342  4.295933E-16
3844.88913908005  4.749030E-16
3849.58376159668  4.327913E-16
3854.27838411331  5.247478E-16
3858.97300662995  5.921157E-16
3863.66762914658  4.962638E-16
3868.36225166321  5.813793E-16
3873.05687417984  6.040223E-16
3877.75149669647  6.406895E-16
3882.44611921311  7.584413E-16
3887.14074172974  6.784908E-16
3891.83536424637  8.400737E-16
3896.529986763  7.975984E-16
3901.22460927964  1.020902E-15
3905.91923179627  9.841937E-16
3910.6138543129  1.146992E-15
3915.30847682953  1.167014E-15
3920.00309934616  1.202908E-15
3924.69772186279  1.265331E-15
3929.39234437943  1.236379E-15
3934.08696689606  1.306867E-15
3938.78158941269  1.433915E-15
3943.47621192932  1.519713E-15
3948.17083444596  1.474695E-15
3952.86545696259  1.524191E-15
3957.56007947922  1.567516E-15
3962.25470199585  1.580607E-15
3966.94932451248  1.498200E-15
3971.64394702912  1.630902E-15
3976.33856954575  1.604572E-15
3981.03319206238  1.630318E-15
3985.72781457901  1.519160E-15
3990.42243709564  1.478787E-15
3995.11705961228  1.446120E-15
3999.81168212891  1.449164E-15
4004.50630464554  1.424293E-15
4009.20092716217  1.323086E-15
4013.89554967881  1.242615E-15
4018.59017219544  1.188341E-15
4023.28479471207  1.164621E-15
4027.9794172287  1.099963E-15
4032.67403974533  1.111535E-15
4037.36866226197  1.041693E-15
4042.0632847786  1.104530E-15
4046.75790729523  1.154863E-15
4051.45252981186  1.047943E-15
4056.14715232849  1.114181E-15
4060.84177484513  1.194079E-15
4065.53639736176  1.181517E-15
4070.23101987839  1.190378E-15
4074.92564239502  1.149562E-15
4079.62026491165  1.203627E-15
4084.31488742829  1.235240E-15
4089.00950994492  1.257039E-15
4093.70413246155  1.294423E-15
4098.39875497818  1.265724E-15
4103.09337749481  1.206845E-15
4107.78800001145  1.287179E-15
4112.48262252808  1.298634E-15
4117.17724504471  1.196303E-15
4121.87186756134  1.261962E-15
4126.56649007798  1.174218E-15
4131.26111259461  1.238994E-15
4135.95573511124  1.181076E-15
4140.65035762787  1.253342E-15
4145.3449801445  1.263859E-15
4150.03960266114  1.253612E-15
4154.73422517777  1.236012E-15
4159.4288476944  1.254215E-15
4164.12347021103  1.332295E-15
4168.81809272766  1.355047E-15
4173.5127152443  1.344376E-15
4178.20733776093  1.284844E-15
4182.90196027756  1.376811E-15
4187.59658279419  1.305817E-15
4192.29120531083  1.273127E-15
4196.98582782746  1.359734E-15
4201.68045034409  1.255812E-15
4206.37507286072  1.271793E-15
4211.06969537735  1.235473E-15
4215.76431789399  1.236235E-15
4220.45894041062  1.196857E-15
